PassengerId,Age,Fare,Family,Pclass_2,Sex_0,Sex_1,Survived,kfold
495.0,21.0,8.05,0.0,1.0,0.0,1.0,0,9
82.0,29.0,9.5,0.0,1.0,0.0,1.0,1,9
849.0,28.0,33.0,1.0,0.0,0.0,1.0,0,9
559.0,39.0,79.65,2.0,0.0,1.0,0.0,1,9
602.0,29.64209269662921,7.8958,0.0,1.0,0.0,1.0,0,9
674.0,31.0,13.0,0.0,0.0,0.0,1.0,1,9
492.0,21.0,7.25,0.0,1.0,0.0,1.0,0,9
446.0,4.0,81.8583,2.0,0.0,0.0,1.0,1,9
118.0,29.0,21.0,1.0,0.0,0.0,1.0,0,9
578.0,39.0,55.9,1.0,0.0,1.0,0.0,1,9
351.0,23.0,9.225,0.0,1.0,0.0,1.0,0,9
389.0,29.64209269662921,7.7292,0.0,1.0,0.0,1.0,0,9
820.0,10.0,27.9,5.0,1.0,0.0,1.0,0,9
196.0,58.0,146.5208,0.0,0.0,1.0,0.0,1,9
91.0,29.0,8.05,0.0,1.0,0.0,1.0,0,9
98.0,23.0,63.3583,1.0,0.0,0.0,1.0,1,9
322.0,27.0,7.8958,0.0,1.0,0.0,1.0,0,9
643.0,2.0,27.9,5.0,1.0,1.0,0.0,0,9
165.0,1.0,39.6875,5.0,1.0,0.0,1.0,0,9
324.0,22.0,29.0,2.0,0.0,1.0,0.0,1,9
279.0,7.0,29.125,5.0,1.0,0.0,1.0,0,9
822.0,27.0,8.6625,0.0,1.0,0.0,1.0,1,9
841.0,20.0,7.925,0.0,1.0,0.0,1.0,0,9
781.0,13.0,7.2292,0.0,1.0,1.0,0.0,1,9
845.0,17.0,8.6625,0.0,1.0,0.0,1.0,0,9
123.0,32.5,30.0708,1.0,0.0,0.0,1.0,0,9
785.0,25.0,7.05,0.0,1.0,0.0,1.0,0,9
567.0,19.0,7.8958,0.0,1.0,0.0,1.0,0,9
660.0,58.0,113.275,2.0,0.0,0.0,1.0,0,9
76.0,25.0,7.65,0.0,1.0,0.0,1.0,0,9
273.0,41.0,19.5,1.0,0.0,1.0,0.0,1,9
662.0,40.0,7.225,0.0,1.0,0.0,1.0,0,9
187.0,29.64209269662921,15.5,1.0,1.0,1.0,0.0,1,9
142.0,22.0,7.75,0.0,1.0,1.0,0.0,1,9
488.0,58.0,29.7,0.0,0.0,0.0,1.0,0,9
654.0,29.64209269662921,7.8292,0.0,1.0,1.0,0.0,1,9
831.0,15.0,14.4542,1.0,1.0,1.0,0.0,1,9
411.0,29.64209269662921,7.8958,0.0,1.0,0.0,1.0,0,9
525.0,29.64209269662921,7.2292,0.0,1.0,0.0,1.0,0,9
765.0,16.0,7.775,0.0,1.0,0.0,1.0,0,9
454.0,49.0,89.1042,1.0,0.0,0.0,1.0,1,9
755.0,48.0,65.0,3.0,0.0,1.0,0.0,1,9
666.0,32.0,73.5,2.0,0.0,0.0,1.0,0,9
885.0,25.0,7.05,0.0,1.0,0.0,1.0,0,9
799.0,30.0,7.2292,0.0,1.0,0.0,1.0,0,9
510.0,26.0,56.4958,0.0,1.0,0.0,1.0,1,9
174.0,21.0,7.925,0.0,1.0,0.0,1.0,0,9
121.0,21.0,73.5,2.0,0.0,0.0,1.0,0,9
640.0,29.64209269662921,16.1,1.0,1.0,0.0,1.0,0,9
