RoomService,Spa,VRDeck,CryoSleep_1,HomePlanet_0,Transported,kfold
930.0,0.0,0.0,0.0,1.0,0,2
0.0,19.0,1776.0,0.0,0.0,0,2
0.0,0.0,1513.0,0.0,1.0,0,2
0.0,1538.0,1426.0,0.0,0.0,0,2
0.0,9.0,1.0,0.0,1.0,1,2
0.0,136.0,1088.0,0.0,1.0,0,2
0.0,1.0,1.0,0.0,1.0,0,2
6.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
89.0,0.0,3.0,0.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,97.0,440.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
64.0,1125.0,0.0,0.0,1.0,0,2
246.0,5.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,322.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
161.0,624.0,0.0,0.0,1.0,0,2
97.0,25.0,55.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
11.0,0.0,0.0,0.0,1.0,0,2
52.0,700.0,1.0,0.0,0.0,0,2
1035.0,0.0,0.0,0.0,0.0,0,2
0.0,5697.0,676.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,734.0,21.0,0.0,1.0,0,2
501.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,278.0,1244.0,0.0,0.0,0,2
0.0,9.0,943.0,0.0,1.0,0,2
0.0,288.0,0.0,0.0,1.0,1,2
10.0,0.0,0.0,0.0,1.0,1,2
0.0,726.0,67.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
36.0,0.0,9.0,0.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
328.0,20.0,533.0,0.0,0.0,1,2
9.0,2.0,878.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,720.0,170.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,4476.0,1359.0,0.0,0.0,0,2
482.0,19.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
576.0,0.0,9.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,436.0,4051.0,0.0,0.0,0,2
0.0,3198.0,6.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
10.0,73.0,0.0,0.0,1.0,0,2
0.0,1964.0,30.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,4236.0,557.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,0,2
12.0,0.0,1963.0,0.0,1.0,0,2
434.0,0.0,892.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
928.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
1663.0,229.0,0.0,0.0,1.0,0,2
9.0,20.0,1837.0,0.0,0.0,0,2
200.0,65.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,994.0,0.0,0.0,1.0,0,2
0.0,7368.0,1213.0,0.0,0.0,0,2
511.0,0.0,144.0,0.0,1.0,0,2
0.0,0.0,2.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
68.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
790.0,0.0,0.0,0.0,1.0,0,2
530.0,146.0,872.0,0.0,0.0,1,2
130.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
2502.0,13902.0,484.0,0.0,0.0,0,2
0.0,700.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,519.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
121.0,10.0,0.0,0.0,1.0,0,2
750.0,0.0,1065.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,838.0,193.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,1851.0,5166.0,0.0,0.0,0,2
2478.0,4.0,11.0,0.0,1.0,0,2
0.0,0.0,45.0,0.0,0.0,0,2
0.0,847.0,112.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
122.0,739.0,0.0,0.0,1.0,0,2
0.0,453.0,17.0,0.0,0.0,0,2
0.0,0.0,900.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
1432.0,178.0,5034.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
312.0,0.0,0.0,0.0,1.0,0,2
5.0,309.0,731.0,0.0,0.0,1,2
1072.0,0.0,76.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
30.0,0.0,0.0,0.0,0.0,1,2
0.0,7967.0,15.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,148.0,1043.0,0.0,0.0,0,2
0.0,35.0,769.0,0.0,1.0,0,2
2116.0,0.0,901.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
236.0,31.0,0.0,0.0,0.0,1,2
458.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
691.0,0.0,15.0,0.0,1.0,0,2
9.0,25.0,811.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
5.0,1014.0,0.0,0.0,1.0,0,2
1822.0,107.0,1204.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,645.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
12.0,342.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,3873.0,240.0,0.0,0.0,0,2
0.0,0.0,3880.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
6256.0,1.0,21.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,0.0,1,2
1381.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
1.0,55.0,149.0,0.0,1.0,1,2
0.0,757.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,1940.0,4195.0,0.0,0.0,0,2
1.0,1022.0,151.0,0.0,0.0,0,2
99.0,0.0,6.0,0.0,1.0,1,2
0.0,3.0,5057.0,0.0,0.0,0,2
8.0,2723.0,7401.0,0.0,0.0,0,2
628.0,0.0,126.0,0.0,0.0,0,2
1365.0,210.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,7.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
2575.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
1.0,0.0,484.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
22.0,732.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
706.0,0.0,583.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,838.0,27.0,0.0,1.0,0,2
0.0,304.0,741.0,0.0,1.0,0,2
199.0,0.0,0.0,0.0,1.0,0,2
608.0,0.0,1637.0,0.0,1.0,0,2
126.0,445.0,12.0,0.0,1.0,0,2
0.0,897.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,246.0,0.0,0.0,1.0,1,2
902.0,0.0,0.0,0.0,0.0,1,2
51.0,20.0,397.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
2357.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
6.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,161.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,22.0,401.0,0.0,0.0,1,2
0.0,75.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
14.0,2121.0,0.0,0.0,0.0,1,2
0.0,216.0,0.0,0.0,1.0,1,2
642.0,0.0,0.0,0.0,1.0,1,2
150.0,638.0,0.0,0.0,1.0,1,2
148.0,619.0,34.0,0.0,1.0,1,2
20.0,3538.0,2473.0,0.0,0.0,0,2
3103.0,31.0,26.0,0.0,0.0,0,2
0.0,124.0,572.0,0.0,1.0,0,2
29.0,0.0,124.0,0.0,1.0,1,2
28.0,6011.0,3.0,0.0,0.0,0,2
2.0,0.0,815.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,3780.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
360.0,329.0,185.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
2803.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
160.0,0.0,0.0,0.0,0.0,0,2
0.0,1373.0,7218.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
697.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
4397.0,4.0,0.0,0.0,0.0,0,2
0.0,274.0,0.0,0.0,1.0,0,2
1.0,0.0,33.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,637.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,144.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
434.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
508.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,839.0,2153.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,0,2
33.0,394.0,0.0,0.0,0.0,1,2
3887.0,12.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,807.0,0.0,1.0,0,2
98.0,142.0,52.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,3587.0,0.0,0.0,0.0,0,2
290.0,35.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
880.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,660.0,0.0,0.0,1.0,0,2
0.0,1168.0,14.0,0.0,1.0,0,2
21.0,0.0,1042.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
600.0,659.0,191.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,1545.0,2187.0,0.0,0.0,0,2
0.0,225.0,223.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,907.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
3.0,1677.0,0.0,0.0,0.0,0,2
0.0,0.0,5.0,0.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
41.0,29.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
590.0,363.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
7.0,0.0,0.0,0.0,1.0,0,2
0.0,2085.0,55.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
676.0,0.0,40.0,0.0,1.0,0,2
915.0,234.0,0.0,0.0,0.0,0,2
0.0,0.0,235.0,0.0,1.0,0,2
7172.0,20.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,1785.0,3.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
1215.0,2.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
2320.0,3131.0,498.0,0.0,0.0,1,2
0.0,0.0,18.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
1337.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
513.0,764.0,21.0,0.0,0.0,0,2
1454.0,38.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,4.0,0.0,0.0,1.0,0,2
124.0,679.0,0.0,0.0,1.0,0,2
878.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
10.0,5.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,1.0,421.0,0.0,1.0,0,2
1.0,7.0,701.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,25.0,1.0,0.0,1.0,1,2
0.0,1486.0,1157.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,531.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
836.0,31.0,0.0,0.0,0.0,0,2
173.0,0.0,23.0,0.0,1.0,0,2
0.0,101.0,9.0,0.0,1.0,1,2
233.0,0.0,0.0,0.0,1.0,0,2
71.0,0.0,890.0,0.0,0.0,0,2
45.0,0.0,564.0,0.0,1.0,0,2
1307.0,2.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
866.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
1139.0,0.0,671.0,0.0,1.0,1,2
0.0,130.0,139.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,259.0,0.0,0.0,1.0,0,2
26.0,39.0,26.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,172.0,52.0,0.0,0.0,1,2
672.0,0.0,20.0,0.0,1.0,0,2
78.0,2948.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
18.0,1254.0,2.0,0.0,0.0,1,2
2147.0,59.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
43.0,6715.0,49.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
4.0,1852.0,0.0,0.0,0.0,0,2
1231.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,1.0,0.0,0.0,1.0,0,2
0.0,204.0,76.0,0.0,0.0,1,2
0.0,2.0,0.0,0.0,1.0,0,2
886.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,6.0,80.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
1669.0,0.0,90.0,0.0,1.0,0,2
0.0,56.0,708.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,280.0,417.0,0.0,1.0,1,2
0.0,3.0,637.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
181.0,1634.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,538.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
158.0,0.0,71.0,0.0,1.0,0,2
799.0,68.0,0.0,0.0,0.0,0,2
1455.0,2354.0,0.0,0.0,0.0,0,2
0.0,671.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
520.0,0.0,0.0,0.0,0.0,1,2
0.0,209.0,954.0,0.0,0.0,1,2
528.0,62.0,0.0,0.0,0.0,1,2
980.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,89.0,2220.0,0.0,0.0,0,2
0.0,278.0,5353.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,283.0,455.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
328.0,24.0,309.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
38.0,47.0,121.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,186.0,0.0,0.0,0.0,1,2
0.0,44.0,0.0,0.0,1.0,0,2
1610.0,0.0,0.0,0.0,0.0,0,2
460.0,1.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
84.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
1781.0,0.0,23.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
319.0,0.0,376.0,0.0,1.0,0,2
0.0,1823.0,4041.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
1058.0,280.0,0.0,0.0,0.0,0,2
758.0,0.0,0.0,0.0,1.0,0,2
0.0,30.0,200.0,0.0,1.0,0,2
322.0,3.0,298.0,0.0,1.0,1,2
672.0,0.0,0.0,0.0,0.0,0,2
0.0,1654.0,1217.0,0.0,0.0,0,2
78.0,0.0,841.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
1192.0,0.0,0.0,0.0,0.0,1,2
628.0,136.0,0.0,0.0,0.0,0,2
0.0,177.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
2611.0,4.0,0.0,0.0,0.0,0,2
4.0,15.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
982.0,0.0,0.0,0.0,0.0,1,2
0.0,170.0,0.0,0.0,0.0,1,2
595.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
239.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,33.0,29.0,0.0,1.0,1,2
0.0,2368.0,1292.0,0.0,1.0,0,2
19.0,0.0,177.0,0.0,1.0,0,2
0.0,1026.0,636.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,1.0,1175.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
721.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
15.0,2.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
454.0,324.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
430.0,52.0,61.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
28.0,0.0,236.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
3.0,0.0,12.0,0.0,1.0,1,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
476.0,328.0,8.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
1.0,9.0,663.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,1,2
275.0,24.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
467.0,0.0,287.0,0.0,1.0,0,2
0.0,405.0,0.0,0.0,1.0,1,2
22.0,0.0,633.0,0.0,1.0,0,2
0.0,467.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
302.0,6.0,613.0,0.0,1.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
2916.0,63.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
924.0,9.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,625.0,20336.0,0.0,0.0,0,2
6.0,987.0,0.0,0.0,0.0,1,2
35.0,0.0,0.0,0.0,1.0,1,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,37.0,0.0,0.0,1.0,0,2
0.0,0.0,771.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
311.0,37.0,0.0,0.0,1.0,0,2
948.0,170.0,0.0,0.0,0.0,0,2
400.0,0.0,0.0,0.0,1.0,0,2
187.0,3441.0,236.0,0.0,0.0,0,2
433.0,371.0,0.0,0.0,1.0,0,2
6.0,1046.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
643.0,0.0,10.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
760.0,352.0,0.0,0.0,0.0,1,2
46.0,88.0,0.0,0.0,1.0,1,2
9.0,0.0,537.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,1,2
4.0,17.0,442.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,0,2
16.0,0.0,52.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,7.0,661.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,1,2
1192.0,21.0,0.0,0.0,0.0,1,2
773.0,0.0,1.0,0.0,1.0,0,2
4531.0,157.0,12.0,0.0,0.0,0,2
1.0,698.0,126.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,16594.0,330.0,0.0,0.0,0,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
52.0,334.0,176.0,0.0,1.0,0,2
7.0,0.0,0.0,0.0,1.0,0,2
14.0,610.0,0.0,0.0,1.0,1,2
103.0,2421.0,24.0,0.0,0.0,0,2
403.0,0.0,0.0,0.0,0.0,1,2
0.0,1018.0,0.0,0.0,0.0,0,2
0.0,0.0,642.0,0.0,0.0,1,2
0.0,0.0,0.0,1.0,1.0,0,2
0.0,0.0,0.0,0.0,0.0,1,2
0.0,602.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
0.0,0.0,433.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
8.0,3.0,754.0,0.0,0.0,1,2
0.0,10.0,778.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,0.0,1,2
0.0,0.0,91.0,0.0,1.0,0,2
0.0,0.0,5.0,0.0,1.0,0,2
0.0,0.0,0.0,1.0,1.0,1,2
